Country,Year,Energy Type,Production (GWh),Installed Capacity (MW),Investments (USD),Population,GDP,Energy Consumption,Energy Exports,Energy Imports,CO2 Emissions,Renewable Energy Jobs,Government Policies,R&D Expenditure,Renewable Energy Targets,Average Annual Temperature,Annual Rainfall,Solar Irradiance,Wind Speed,Hydro Potential,Biomass Availability,Electricity Prices,Energy Subsidies
Canada,2016,Hydro,18163.71087,13863.41523,2503128489,132775826,8.0349E+13,950987.1823,55526.75263,21937.94234,16338.39735,867982,1,3459449550,1,-6.16812314,2320.099921,169.7185324,2.656477249,58.96629624,83.49541901,0.12326563,150199023.3
India,2006,Wind,6056.648817,21680.23787,9640032482,1254527266,5.87562E+13,267345.2879,36512.50238,43525.95897,822152.8404,421706,0,9694459442,0,32.20859187,2322.204622,165.6127981,13.87526723,6.162814813,38.47091805,0.277576833,635496287.6
USA,2006,Biomass,35992.09288,24011.46434,6705501261,65707250,5.72958E+13,652313.9693,83857.01062,95834.69129,700414.0214,711195,1,4652771322,0,4.480319413,1250.960136,101.6263731,14.16156584,79.36781201,83.81728441,0.439036723,850409634.7
Japan,2022,Biomass,58568.55001,10538.43297,460371500.1,238049620,1.64892E+14,443253.0152,30259.17291,4588.653968,746465.3571,169116,0,4811875314,0,-8.971741487,1238.036684,225.8449488,4.739752633,4.344166439,11.39252968,0.14116907,668296123.9
India,2021,Biomass,86681.45367,35272.71812,9139447746,1312390377,3.79385E+13,410010.8877,14167.92338,14365.64563,950305.9855,250602,0,8654157819,1,10.85763495,1490.82639,226.6732111,8.419473964,26.01772798,1.34022423,0.347111862,361406650.7
Australia,2001,Biomass,83987.49949,12248.38269,8456524050,1282831893,2.33577E+13,46425.11348,24647.38321,69763.72657,296460.8792,411465,0,8364019530,0,27.25718877,2409.587016,104.0633842,3.582794512,24.78641432,97.96954671,0.382875874,799976953
China,2020,Solar,43895.01101,21928.16659,4793172989,222032748,7.47535E+13,707285.0919,98330.10657,5345.707276,159880.3713,182032,0,3451627076,1,39.37479698,1552.482796,276.7812011,9.348657308,37.10611997,21.454308,0.390176173,401379893.6
Australia,2016,Biomass,3664.30974,14076.0322,9435661483,482753423,1.56289E+14,402930.4771,3175.395594,14545.99001,485251.8987,183893,1,7010714941,0,8.902323327,1920.389609,110.8916273,10.05698074,96.8023484,74.97065908,0.353473178,884137861.7
Russia,2006,Hydro,94249.46765,15120.2996,2127105290,190649778,4.55271E+13,803971.3392,62476.31812,59000.02976,177673.9384,128669,0,1877079462,0,19.66810781,355.9133743,143.3606659,0.077738707,79.46203126,19.14749564,0.390808117,193236428.8
Australia,2001,Hydro,16808.72479,26940.35912,6993261223,863821819,7.78377E+13,753752.5851,41037.55132,10178.07778,247172.8058,825788,1,2396658861,0,4.347898413,1414.072921,144.0631783,7.19671558,82.44686897,84.30197956,0.277146003,247164690.4
China,2017,Wind,49368.9472,19485.01966,5998591964,766238044,8.75345E+13,632183.5857,83102.83922,89340.23508,36380.24395,946496,1,3361480671,0,-7.127598689,1746.734684,168.7206484,11.00428692,79.61526578,22.11661374,0.33948669,778644711.1
Brazil,2013,Wind,74901.76183,16277.65537,6485186266,469021990,6.18033E+13,313914.7128,77844.93364,41495.24872,475550.2922,870866,1,2067404696,0,3.581573548,696.5031767,244.3198784,13.65594818,91.95277997,85.33377175,0.064241845,122974516.8
Japan,2002,Solar,35197.16379,12521.9664,2916550899,633006721,1.14773E+14,339555.0957,52830.856,90030.79401,262947.374,79814,1,7146988790,0,11.69723694,2787.929352,228.2803588,4.395492058,15.62486489,43.46828719,0.406756507,31773898.3
USA,2012,Hydro,19481.30062,46958.91092,1602176007,131157894,1.30039E+14,10652.10881,54942.00838,86404.50519,811967.9123,500281,1,3503018233,0,31.41864937,2542.681911,108.4793171,3.798876061,13.37059381,11.13388696,0.081052825,20260068.66
Germany,2006,Wind,48853.1478,20896.54386,2600842137,916723737,1.96669E+14,933903.3475,44734.26835,80018.32819,92107.68,812790,1,3904094761,0,20.18610771,557.1944504,219.992227,0.778160546,15.67081501,59.1765923,0.469027335,505490775.9
Canada,2018,Biomass,1212.800729,43516.52949,356129839.6,764726197,6.9833E+13,118449.6956,83112.58442,28438.55519,647130.2852,515069,1,8168707073,0,30.15243482,1965.719068,155.8275843,9.96888951,57.43947827,22.975474,0.08811804,640599872.9
Russia,2022,Geothermal,29405.93534,8987.42691,6141636204,1191387773,1.56635E+14,31210.18755,78425.41202,61014.89991,939824.9378,265697,0,9513623897,0,36.21353125,2475.836283,298.9216912,1.500835091,17.15791746,96.26727788,0.417388273,149643518.4
Germany,2013,Wind,20992.59499,41824.86105,8968476909,178462451,6.59916E+13,49856.87235,9054.398408,78275.5877,430706.4953,191658,1,9415508835,0,15.55454229,1074.4454,210.2650557,14.4056573,17.96369571,98.52380596,0.333982745,378557623.7
Russia,2022,Solar,72830.20169,25301.2475,390764996.8,419146621,5.83666E+13,13944.00322,85106.14045,76218.89988,7331.46885,347781,0,3597585838,0,1.984589869,1294.860226,178.8487384,9.990437903,84.72560062,1.00282624,0.125840292,404665414.3
USA,2010,Wind,27738.22103,5057.761222,1307530538,1342164799,4.80584E+13,72698.20654,67911.80555,25406.27941,775857.2218,685453,0,4388821354,0,36.36674466,785.7994828,256.7219982,11.03550972,24.51903274,7.964852733,0.301838615,159937054.5
Russia,2001,Solar,42514.46984,41521.57698,1107618298,782186939,5.77462E+13,827884.3406,59816.63587,79556.97521,600333.2644,631774,0,4482502660,1,-5.84069447,1414.385347,194.1703038,13.83119956,84.42943947,19.3385715,0.354318778,405665806
France,2006,Geothermal,25466.792,48108.849,5150005152,36019661,1.16856E+14,947556.0603,30799.56408,28771.31044,852408.1528,614005,1,1279759066,1,37.08460876,2671.211802,215.6426967,11.81352681,35.97136294,33.30085777,0.293754646,520142099.8
Germany,2021,Solar,89707.40555,1398.386521,6228336699,67559919,1.62197E+14,994011.3884,99120.39866,80298.45929,70640.19998,278779,0,5536343582,0,28.81115517,1574.000789,175.3512288,10.78614774,39.14519458,40.71560557,0.360595084,831314913.3
Germany,2021,Geothermal,5759.95066,16205.78013,6201143865,1406355512,7.74693E+13,192715.0262,36084.5461,45861.7049,338983.6984,35862,1,6768635486,1,-7.799266768,372.4209646,163.0320925,14.69609973,98.76582435,58.41328262,0.260357339,22257610.09
USA,2022,Hydro,88370.74775,31082.29645,9830475099,1237419821,1.7623E+14,687526.0628,44440.19719,80808.86961,104122.0572,720116,0,2818007202,0,37.87552679,1823.427274,175.2755333,14.7150503,48.92093482,82.44050501,0.255930183,660359152.7
USA,2007,Biomass,10417.56998,26456.5076,9298412807,71261299,1.23647E+14,133929.887,23165.79121,46382.84674,165736.3746,69146,1,9197719147,1,19.33414116,2564.803724,265.4739609,6.412358102,73.96207707,86.52315194,0.078917896,967844511.2
China,2009,Solar,20512.53033,4025.100881,2161727168,1245517659,1.69353E+14,592269.6884,95847.55579,49568.19734,252004.3694,537068,1,2491479112,0,20.38090185,946.7187218,116.264195,11.8142305,81.39327487,1.806194797,0.181473343,988371705
France,2017,Geothermal,32850.94081,33230.46942,7154363869,273101311,9.86985E+13,577467.2009,3670.66846,81193.70692,92948.76435,574385,1,2950849326,1,9.159536659,2262.514622,117.1684724,3.782928136,75.28559637,63.45123884,0.440616007,445804127.5
Australia,2008,Biomass,86807.62707,22419.58315,9983412968,380296795,4.28165E+13,435874.2104,62633.49248,5387.82047,364518.5412,555945,1,5483994309,0,26.93211608,1172.189144,118.416495,4.648482961,19.47999756,16.31018515,0.059179489,516813271.3
USA,2016,Biomass,12785.14321,24658.65006,4689555381,841872793,1.83737E+14,313683.3734,30350.45338,76447.96482,460060.0838,931587,1,1956758899,1,10.07975789,1314.957601,194.1062033,6.108640215,99.25404543,56.9271157,0.078089514,1902070.288
Canada,2016,Geothermal,26997.93754,23165.58921,6185572779,1181344843,1.31006E+14,536897.8831,83692.89212,49217.96963,813022.6865,38901,1,6848667244,0,39.38338282,2441.451948,167.4169404,8.496221523,96.12592012,49.86780255,0.445128823,584945407.4
Germany,2017,Hydro,45353.88519,47902.92141,2008074299,1424769699,4.2417E+13,44274.14832,44960.26027,92480.37633,908128.3384,564063,1,9107205702,0,25.70310323,1500.427735,104.6516857,8.784594046,53.79262076,79.70367677,0.147751216,311678659.3
Australia,2009,Geothermal,53915.19148,825.5514609,5047067938,336023017,1.8091E+14,436819.7763,19516.51293,12278.33119,957720.3506,761528,0,1647186899,0,38.82079542,1832.534486,210.9283986,9.226003241,31.21606451,67.68432942,0.245169408,877305225.2
Canada,2023,Solar,25364.63907,4050.891047,1774233897,1463136909,1.73445E+14,897019.728,27855.00774,82537.03774,293916.2946,160933,1,2583678636,1,3.353429722,1114.298376,246.4652047,0.56613302,93.77102477,88.82969043,0.465128055,377142770.3
Russia,2019,Geothermal,84973.21183,38093.57396,7197735441,692450527,1.69323E+14,746494.4472,14037.98712,80371.35534,377825.4794,377629,1,1734292073,1,31.73276126,186.9541139,253.1780022,8.770270507,94.69658125,24.90267018,0.213385619,334263286.2
Brazil,2003,Geothermal,59901.62581,40913.13444,252286533.5,1057997459,1.15737E+14,317172.5041,49866.95966,27203.61402,468936.0539,944522,1,6332626595,0,3.82583805,2645.576272,106.952358,5.341011924,94.98553258,61.67015093,0.068929871,188870733.9
USA,2011,Solar,8300.688752,28239.02872,8811007665,414882493,1.78365E+13,259332.8709,13815.76392,25205.27079,935391.8068,378199,0,9558378751,1,-4.487793482,1553.671116,266.8778808,6.549824732,66.37990717,82.20104549,0.372387562,870223267.5
Japan,2018,Solar,95840.67669,49538.50896,275859739.6,1209494009,1.04431E+14,256959.8351,27312.55901,98782.84738,451966.0518,443197,0,9668521968,1,29.49463652,1930.865694,158.792637,12.26530248,21.22935994,73.46454918,0.068747281,677903493.3
Australia,2003,Biomass,11977.33302,8778.474463,659340145.8,1180825343,1.8882E+14,919180.5982,33349.65007,11466.31485,958881.9375,327165,1,5568244502,1,19.3618813,796.7032876,145.2691035,10.6891198,13.64982479,71.73063007,0.492407919,315034359.2
Japan,2006,Wind,48685.58758,21724.5774,7483502103,709091720,1.63243E+13,770931.0906,27721.25608,11768.55171,544716.2164,521272,0,3452704328,1,2.829685893,2890.546823,137.038812,14.32347979,29.39471142,90.70693164,0.353185025,245531593
India,2004,Wind,45651.39033,17882.67275,4768448557,645504486,1.99667E+14,513634.727,56941.41739,35114.77978,234652.1594,308358,0,8588410342,1,-4.364073337,1546.300303,184.6453522,12.29335449,10.98147688,3.109465205,0.194861582,364051869.6
Brazil,2010,Hydro,65228.73089,24657.92524,6175086866,1481176058,1.48421E+13,178042.3169,94964.63651,3971.088325,678033.2471,928160,0,9005938628,1,7.474386939,2720.387085,295.2110012,8.434398873,61.63421893,26.8917846,0.253482643,846696932.2
China,2018,Solar,12008.99864,46761.24702,1518153986,1070850175,1.16221E+14,962880.4,96226.82595,52649.83423,45279.46435,91366,0,8087915475,0,37.02919424,568.0422991,206.52189,2.318061381,14.47117345,65.28514785,0.236537018,249704467.6
Australia,2016,Biomass,5815.217954,14805.69485,5601201686,1280189246,1.59577E+14,863299.0851,37204.88172,93982.27484,174403.926,239166,0,4098270903,0,-4.993898791,1118.224711,294.9067443,11.52607856,17.00725574,46.17190854,0.160743242,546333543.3
Brazil,2008,Solar,57639.97077,33413.26035,1764107044,472823296,1.29791E+14,81797.91757,10459.53609,49072.96865,874554.3996,577974,1,6404555745,1,23.35900407,988.3013166,235.654187,11.01253256,51.3754491,85.43540537,0.174218868,612019454.1
Australia,2009,Geothermal,33395.66215,32887.95794,9902785572,1137883222,1.70204E+14,165641.4641,95842.1373,51468.79776,712144.0399,309634,0,8478677626,0,38.48069887,1361.708157,296.5646086,7.872516393,18.57693143,23.2290887,0.181870354,854961735.3
USA,2003,Geothermal,66115.13292,42206.14074,2365119297,1256405746,1.46897E+14,177550.7005,71843.68061,15971.67012,324744.3841,230872,1,4219780102,1,22.29860124,268.3676824,193.0292798,0.557376081,84.93183765,36.88055861,0.361924038,639589256.3
Australia,2020,Wind,64842.97202,8474.584723,1693257001,125997715,1.86928E+14,628460.2701,67416.38002,95872.70762,889851.3857,792485,0,291565675.7,1,20.24382645,2471.709345,138.4925081,8.749702488,38.48824516,68.64308788,0.177230771,665394842.8
Germany,2005,Solar,18786.25067,29224.22843,9936914829,1399266109,9.02031E+13,244657.1352,57733.783,96540.14628,385327.2178,449882,0,3095033207,0,-5.946045983,1364.192329,173.1297904,9.823062946,82.44453211,96.26907805,0.289149334,596377659.8
Germany,2019,Biomass,31773.95995,24469.27156,8857045088,918474127,4.87921E+12,47377.20204,11885.11661,53955.68589,585274.6286,440403,1,5389175893,1,3.453632665,2916.825754,139.7595814,2.939311146,4.752098941,6.66288604,0.064065513,267925514.4
Germany,2018,Hydro,46183.21319,28490.87523,5932429368,236451081,1.04027E+14,114987.0796,93330.79468,3934.9753,802276.4494,642424,0,3603579190,0,34.9237482,725.5957831,228.5474571,11.98131601,70.03345451,72.73279792,0.404760579,483867438.7
India,2003,Biomass,61695.06465,11924.04662,6303439559,409846655,9.97151E+13,431178.2006,83755.05998,14602.48226,761549.8631,197227,0,4327262943,0,1.095215952,2749.854628,145.4130112,2.841306303,8.450072259,55.34368392,0.120925653,623559543
Canada,2007,Solar,60064.59444,44469.00382,2594213144,177660023,1.71051E+14,166130.7677,51774.06062,32504.32181,725511.2634,498727,0,6726458258,1,-5.948492382,1235.686875,163.5459058,5.165741558,15.70586979,0.874735517,0.454407145,981091786.5
Canada,2015,Solar,57907.7554,6237.433248,4458384847,1097041449,1.83128E+14,586575.4947,18167.13489,88053.13692,196917.0038,462007,1,6311894609,0,22.86481661,1209.179799,156.1276741,8.66756072,90.71043491,25.00937031,0.365088198,788030713.5
France,2004,Solar,51753.58906,655.0244725,3638232086,360936527,4.34536E+13,693458.2906,80145.5348,36914.38014,181280.4937,415325,1,1824808072,1,28.40533133,466.8850791,295.2513961,14.45521089,62.72234083,37.55012126,0.159777144,848145258.1
China,2023,Biomass,98172.26809,42499.14817,277227896.4,358916864,1.46192E+14,920029.4855,43403.37783,19819.2576,360934.6126,493855,1,2572765911,0,24.00412228,1284.613673,118.9370732,10.38113564,73.24973761,87.69807152,0.438402524,95713803.31
USA,2019,Hydro,64697.26364,30076.26883,5502260540,724977654,2.30148E+13,921397.4572,83869.49554,82083.02717,91505.12827,807126,1,8178525088,1,-9.890216353,2746.431919,196.2015295,8.087203166,56.26627284,67.31443761,0.151799225,141219216.1
Australia,2011,Hydro,59120.65597,10496.42677,7082683341,498588866,8.18071E+13,746346.3262,14442.57535,56955.76357,138191.7565,764615,0,3657681935,1,-0.662448037,1913.553021,259.3178288,13.64543576,92.32267571,0.025751445,0.39522103,177926333.6
USA,2016,Geothermal,82133.14891,23202.33063,7587149123,444234387,4.68171E+13,84590.64881,95708.70976,6702.195068,272251.884,238369,1,1528953023,1,32.68331077,2753.013148,203.6160419,3.601502716,10.58222335,81.27313951,0.304670995,844930525
Canada,2003,Solar,16066.66473,15333.81306,9361396770,1294028647,8.387E+13,335788.0006,19463.10235,41795.28199,518107.5369,399077,1,7823912140,1,-7.542603132,2726.090612,298.0670306,4.535067079,69.95260429,57.0241073,0.070254979,631171228.4
Germany,2006,Geothermal,16852.15349,6140.193004,6652237279,1048038168,4.5808E+13,796368.1269,68861.11492,31498.62529,426239.4138,174114,1,1033514570,0,29.72819617,1681.830937,261.7691429,12.59066568,82.22047318,72.46016553,0.264239892,808015933.5
USA,2019,Hydro,89344.3496,4127.861514,3944205127,635171162,4.0468E+13,875964.5581,24644.8744,88788.33051,212725.1092,265938,0,3168101876,1,19.38111999,1112.38377,104.7081702,14.14954562,44.40568293,19.33491517,0.13221013,647289939
USA,2005,Geothermal,27698.0929,235.7689088,3215394129,286093049,1.98814E+14,423588.173,23441.00193,13490.00717,175636.8182,50371,0,410915174.9,0,-8.823484498,1041.913714,206.578466,3.260521447,78.64079476,56.07438689,0.145047318,230681078
France,2002,Wind,37078.45552,40639.81623,9049422890,1311304127,3.71156E+13,145118.1934,45491.38774,52780.18727,319980.6197,1320,1,7904837640,0,1.286625702,690.5959744,208.6050298,9.685733005,85.30490582,66.42332395,0.439021379,492215942.1
France,2022,Solar,66467.23005,40867.55882,1876380518,415103302,3.19868E+12,864791.6325,50087.19581,21404.07403,954393.3046,186003,1,6746181884,1,27.26879658,425.992821,189.0563031,6.6389972,37.30545713,78.49797275,0.299849178,973086520.6
USA,2019,Hydro,5668.125862,14020.39965,4142253707,166679046,1.43984E+14,783641.939,6973.089567,32576.72372,126186.4675,88006,1,9315902364,1,-0.157293958,2280.94421,273.2390365,10.34633089,98.27438075,34.65968235,0.260729785,909684064.5
France,2023,Solar,13943.24082,31270.38702,5941298238,595312830,1.16708E+14,124475.2807,46154.50777,22432.58316,147075.2528,84047,0,5565214982,1,-3.08050058,1088.779346,154.6977405,1.577684414,70.61524365,78.11355911,0.468561692,384172793.8
Japan,2013,Biomass,97343.62583,6997.247931,4829174523,54991115,1.94055E+14,649395.8092,31933.01351,42253.35174,805817.9379,471188,0,4753863527,1,0.213968918,768.6587811,199.5847398,5.389410688,43.52515823,22.37565789,0.162905042,220324899.5
France,2003,Geothermal,62180.40954,9350.338082,2291851888,348113042,1.34937E+14,304637.4048,31923.43292,88398.00569,658460.6155,162962,1,638281621.3,1,16.09798039,2689.910773,252.0510931,8.900400618,77.93850901,53.72004978,0.371345011,354024817.2
Germany,2001,Hydro,5416.980611,33445.28068,7211532980,885763585,1.23675E+13,769800.66,98051.055,90581.25101,830244.7806,213966,0,3576002776,1,20.27335245,2600.206109,291.3889155,14.42790695,4.428100684,69.09841548,0.45809315,149581637.2
Japan,2020,Wind,5736.136731,11957.92751,5148660072,1480933564,6.64112E+13,43298.0528,95519.46139,40967.30018,769280.9787,234509,0,5560754965,0,5.838409238,2801.741248,147.3691306,0.929632059,28.09149008,90.8909603,0.47588754,561277897.5
France,2002,Wind,92030.3297,25512.73842,1367900335,768155460,8.08315E+13,970124.8843,3521.600377,79051.79283,395151.2202,399949,0,5438316737,0,21.3350451,313.9695757,108.3813502,8.011653887,34.22899109,68.28877783,0.225267057,257896465.4
Canada,2006,Wind,61115.00838,1388.050797,1618033312,481987364,1.94076E+14,110329.8269,23854.54729,46291.6997,772542.1198,530144,1,4576111321,1,23.07467641,2386.389381,293.3568187,1.787968175,83.01340632,31.01266422,0.126672851,901479918.5
France,2004,Hydro,66909.58219,3328.768748,3336327268,550801380,8.8469E+13,92489.6523,97191.41179,67235.79463,607896.1591,93793,1,7852058784,0,1.928120989,1240.03646,128.9257165,2.090178947,66.08529194,55.25937207,0.343191437,104913477.3
Japan,2019,Wind,95278.05468,12936.64349,6392790393,858839280,1.275E+13,862419.4366,81091.10468,64216.45855,713336.6821,290716,1,8706252700,1,20.71823439,778.7925797,151.1461006,3.028456615,92.78699506,9.212165211,0.419469284,69871150.13
China,2022,Solar,45940.10336,44770.59364,3403419323,1461199397,1.6407E+14,171060.3403,14512.6863,42560.71977,691156.0008,840411,0,6884779522,0,1.225326034,1746.902408,181.1960956,6.142891397,67.8587748,4.999802185,0.342422887,407847076.1
